collectionID=AnytimeAverageRankData_2
trace={"56964":0.08791208791208792,"382707":0.5820895522388059,"10938973":0.609375};finalScore=0.609375;split=3;dataset=birds;algorithm=random
trace={"26667":0.43650535888275416,"8852556":0.5396334731728858};finalScore=0.5396334731728858;split=1;dataset=computers1;algorithm=bf
trace={"9671553":0.41925326135852453,"79972000":0.5049019607843137,"10696":0.18559837728194728};finalScore=0.5049019607843137;split=2;dataset=arts1;algorithm=smac
trace={"3608995":0.17727967396841568,"11767589":0.3895131086142323,"10352452":0.22508749309265058};finalScore=0.3895131086142323;split=3;dataset=arts1;algorithm=bohb
trace={"17010":0.3846153846153847,"15683":0.0,"18681":0.4901960784313726,"131694":0.4743589743589743,"2994352":0.46846846846846846,"19439":0.5106382978723404};finalScore=0.46846846846846846;split=1;dataset=birds;algorithm=bohb
trace={"60781099":0.09405434082382812,"40593365":0.0};finalScore=0.09405434082382812;split=3;dataset=bookmarks;algorithm=bf
trace={"1823825":0.05231083689768728};finalScore=0.05231083689768728;split=0;dataset=bookmarks;algorithm=bohb
trace={"3765":0.3373493975903614,"67096729":0.6105263157894737,"2775":0.27906976744186046,"5671":0.5,"76234690":0.5957446808510638,"14926824":0.5714285714285715,"2388731":0.5166666666666667};finalScore=0.5957446808510638;split=4;dataset=birds;algorithm=bf
trace={"69717840":0.4275079758950727,"1003927":0.24446412754650132,"19946232":0.3122706889523033,"44678368":0.3907262188885101};finalScore=0.4275079758950727;split=4;dataset=bibtex;algorithm=hb
trace={"57589596":0.21592039800995025,"55056155":0.0};finalScore=0.21592039800995025;split=6;dataset=arts1;algorithm=random
trace={"5592804":0.235065565808645,"67897294":0.42994123105474785,"46752474":0.4210526315789474,"11972":0.008807045636509208,"1808354":0.04643714971977582,"16544885":0.3451820128479658,"2739814":0.22178020885131772};finalScore=0.42994123105474785;split=3;dataset=bibtex;algorithm=bohb
trace={"21199":0.17727967396841568,"9672092":0.4449398127507802};finalScore=0.4449398127507802;split=3;dataset=arts1;algorithm=smac
trace={"0":0.0};finalScore=0.0;split=3;dataset=bookmarks;algorithm=random
trace={"16003":0.05231083689768728,"57808477":0.10575477775391882};finalScore=0.10575477775391882;split=0;dataset=bookmarks;algorithm=smac
trace={"17171879":0.13884738527214516,"27732644":0.25456292026897215,"45196773":0.4180615025301674,"17351":0.045875251509054325,"14048193":0.09601745771958538,"7318147":0.0916189484643415};finalScore=0.4180615025301674;split=2;dataset=bibtex;algorithm=smac
trace={"17470":0.673076923076923,"69568731":0.7700228832951945,"5876534":0.73214823742091};finalScore=0.7700228832951945;split=3;dataset=business1;algorithm=bf
trace={"24496":0.5,"26900":0.5137614678899083,"38517":0.45454545454545453,"6706593":0.49673202614379086,"21290":0.4727272727272727,"20827":0.4,"92282":0.5371428571428571,"20078":0.04597701149425287,"21327":0.46846846846846846};finalScore=0.49673202614379086;split=3;dataset=birds;algorithm=hb
trace={"28880":0.4466019417475728,"109778":0.5384615384615384,"18070":0.0,"22680":0.4,"30505":0.490566037735849,"42476":0.4385964912280702};finalScore=0.5384615384615384;split=2;dataset=birds;algorithm=bohb
trace={"15192979":0.527542372881356,"1813799":0.4244558258642766,"11208293":0.4244558258642766};finalScore=0.527542372881356;split=0;dataset=computers1;algorithm=hb
trace={"57130418":0.6706706706706708};finalScore=0.6706706706706708;split=2;dataset=business1;algorithm=random
trace={"1918074":0.5606060606060606};finalScore=0.5606060606060606;split=0;dataset=birds;algorithm=ggp
trace={"24642":0.5208333333333334,"1987":0.0,"35151869":0.596774193548387,"6667587":0.5416666666666666,"4073049":0.4646464646464647,"80547684":0.6290322580645162,"10714":0.46666666666666673,"17091327":0.5747126436781608,"24078467":0.513157894736842,"3309":0.32967032967032966,"6222":0.5050505050505051,"7633531":0.46774193548387094};finalScore=0.6290322580645162;split=5;dataset=birds;algorithm=bf
trace={"9686857":0.2639109697933228,"8979668":0.0};finalScore=0.2639109697933228;split=2;dataset=arts1;algorithm=ggp
trace={"65517735":0.6196444185368698,"26246":0.4270440251572328,"17301231":0.5361344537815126,"8691674":0.5365219651676632};finalScore=0.6196444185368698;split=2;dataset=computers1;algorithm=bf
trace={"55684":0.11363636363636362,"420364":0.4752475247524752,"11087362":0.5934065934065934};finalScore=0.5934065934065934;split=4;dataset=birds;algorithm=random
trace={"7234062":0.05089798047544527};finalScore=0.05089798047544527;split=2;dataset=bookmarks;algorithm=hb
trace={"27046250":0.04836093402240749,"50114390":0.14959263729631866};finalScore=0.14959263729631866;split=1;dataset=bookmarks;algorithm=bohb
trace={"0":0.0};finalScore=0.0;split=1;dataset=computers1;algorithm=random
trace={"17419885":0.7216556688662268,"2787263":0.692179700499168,"1812067":0.6625429553264606};finalScore=0.7216556688662268;split=1;dataset=business1;algorithm=hb
trace={"44273611":0.19410812061386595};finalScore=0.19410812061386595;split=4;dataset=bookmarks;algorithm=bf
trace={"26734210":0.4969806763285024,"1277183":0.4833232261976956};finalScore=0.4969806763285024;split=1;dataset=education1;algorithm=bf
trace={"157751":0.2460243217960711,"22356639":0.2541899441340782};finalScore=0.2541899441340782;split=1;dataset=bibtex;algorithm=ggp
trace={"31824020":0.7188291584576414,"20850759":0.6890641069592046,"10029":0.6830110497237569};finalScore=0.7188291584576414;split=0;dataset=business1;algorithm=bohb
trace={"84832591":0.2660287081339713,"12979754":0.0,"34720510":0.0};finalScore=0.2660287081339713;split=5;dataset=bibtex;algorithm=random
trace={"136402":0.40124003542958364};finalScore=0.40124003542958364;split=5;dataset=arts1;algorithm=hb
trace={"29856":0.46938775510204084,"380375":0.4743589743589743,"69860":0.430939226519337,"22856169":0.46846846846846846,"5175207":0.43548387096774194,"27706":0.47916666666666674,"8559":0.0};finalScore=0.46846846846846846;split=1;dataset=birds;algorithm=smac
trace={"15152":0.0,"5412003":0.18463073852295409,"71826287":0.3693436608234814,"38980939":0.20400453343407632};finalScore=0.3693436608234814;split=4;dataset=arts1;algorithm=bohb
trace={"57597993":0.2652716841039487};finalScore=0.2652716841039487;split=0;dataset=education1;algorithm=random
trace={"19305477":0.43781094527363196,"5621997":0.31574116567232674,"617395":0.3141938447404686,"573877":0.30464795213989876};finalScore=0.43781094527363196;split=6;dataset=bibtex;algorithm=bf
trace={"61961667":0.5014164305949009,"273713":0.0,"8015453":0.4320652173913043,"72452198":0.5011865211200759,"5982451":0.25168380007089686,"40243790":0.4484536082474227,"9294375":0.43478260869565216};finalScore=0.5011865211200759;split=7;dataset=arts1;algorithm=bf
trace={"1300097":0.6694214876033057,"52036":0.6975088967971529,"4219973":0.6953125,"2886":0.6486486486486487,"1928788":0.6775510204081632,"63579":0.6872246696035241,"25372":0.7114624505928854};finalScore=0.6953125;split=0;dataset=emotions;algorithm=bf
trace={"3122685":0.0,"33524172":0.48680935788949725,"70867953":0.5167403663929249,"60090603":0.5138758964764578};finalScore=0.5167403663929249;split=2;dataset=education1;algorithm=bf
trace={"9008":0.19601990049751244,"10934370":0.40302491103202853};finalScore=0.40302491103202853;split=6;dataset=arts1;algorithm=hb
trace={"1965359":0.5};finalScore=0.5;split=1;dataset=birds;algorithm=ggp
trace={"3610593":0.1843828715365239,"9142509":0.40124003542958364};finalScore=0.40124003542958364;split=5;dataset=arts1;algorithm=bohb
trace={"12834481":0.0,"86103834":0.14376996805111822,"34536112":0.10660744031093836};finalScore=0.14376996805111822;split=6;dataset=bibtex;algorithm=random
trace={"57149000":0.684586594079619};finalScore=0.684586594079619;split=3;dataset=business1;algorithm=random
trace={"58750020":0.18905357418557975,"44102111":0.05492089031912041};finalScore=0.18905357418557975;split=5;dataset=bookmarks;algorithm=bf
trace={"3896815":0.4580204778156997,"69805439":0.47182080924855485,"1487416":0.425679012345679};finalScore=0.47182080924855485;split=8;dataset=arts1;algorithm=bf
trace={"1879100":0.31238238614979297,"33370284":0.452132418729496,"1808279":0.03828483920367534};finalScore=0.452132418729496;split=4;dataset=bibtex;algorithm=bohb
trace={"2880636":0.3064295485636115,"4133368":0.3276595744680851,"4200936":0.3138274815778067,"11998268":0.45059880239520955};finalScore=0.45059880239520955;split=7;dataset=bibtex;algorithm=bf
trace={"0":0.0};finalScore=0.0;split=4;dataset=bookmarks;algorithm=random
trace={"11930":0.6830110497237569,"5872902":0.7171521035598705};finalScore=0.7171521035598705;split=0;dataset=business1;algorithm=smac
trace={"205898":0.4516129032258065,"10511":0.4077669902912621};finalScore=0.4516129032258065;split=4;dataset=birds;algorithm=hb
trace={"16477042":0.291319857312723,"7311":0.18463073852295409};finalScore=0.291319857312723;split=4;dataset=arts1;algorithm=smac
trace={"57034805":0.211704834605598,"54505943":0.0};finalScore=0.211704834605598;split=7;dataset=arts1;algorithm=random
trace={"114038":0.5371428571428571,"20618":0.4727272727272727,"18795":0.3969465648854961,"21515":0.5,"1931104":0.49673202614379086};finalScore=0.49673202614379086;split=3;dataset=birds;algorithm=bohb
trace={"10144":0.24772190347620657,"9010806":0.45546558704453444};finalScore=0.45546558704453444;split=0;dataset=education1;algorithm=hb
trace={"39296900":0.0};finalScore=0.0;split=0;dataset=bookmarks;algorithm=ggp
trace={"8864":0.28571428571428575,"1821083":0.3,"83056784":0.5549132947976878,"76932":0.3597883597883598,"84969477":0.6351351351351351,"84570659":0.6405228758169934,"1825233":0.4740740740740741,"7066113":0.49612403100775193,"13147442":0.48648648648648646,"3635610":0.4403669724770642,"4142":0.10526315789473684,"11306370":0.45161290322580644};finalScore=0.6351351351351351;split=6;dataset=birds;algorithm=bf
trace={"9004837":0.0,"9794427":0.279510461902882};finalScore=0.279510461902882;split=3;dataset=arts1;algorithm=ggp
trace={"14612540":0.4210526315789474,"30474":0.04643714971977582};finalScore=0.4210526315789474;split=3;dataset=bibtex;algorithm=smac
trace={"39729":0.25641025641025644,"10788693":0.66,"9580278":0.536082474226804,"403536":0.5625,"1769251":0.5483870967741935};finalScore=0.66;split=5;dataset=birds;algorithm=random
trace={"20818030":0.4266666666666667,"34846351":0.6254211332312404,"49474270":0.627342549923195,"8235392":0.4143089430894309};finalScore=0.627342549923195;split=3;dataset=computers1;algorithm=bf
trace={"19323":0.0535071431278184,"34667806":0.09405434082382812};finalScore=0.09405434082382812;split=3;dataset=bookmarks;algorithm=hb
trace={"28409601":0.15296502787633048,"3635189":0.05089798047544527};finalScore=0.15296502787633048;split=2;dataset=bookmarks;algorithm=bohb
trace={"2728664":0.23451536643026005,"45687":0.20875251509054324,"3180522":0.4283018867924528};finalScore=0.4283018867924528;split=5;dataset=bibtex;algorithm=hb
trace={"60345561":0.7643678160919539,"8334509":0.7254784688995215,"5925406":0.6662120695533583,"3377466":0.5829846582984659};finalScore=0.7643678160919539;split=4;dataset=business1;algorithm=bf
trace={"0":0.0};finalScore=0.0;split=2;dataset=computers1;algorithm=random
trace={"7767":0.654656696125085,"21562400":0.6601351351351351,"55987997":0.6894308943089431};finalScore=0.6894308943089431;split=2;dataset=business1;algorithm=hb
trace={"19664":0.11627906976744184,"6545":0.0,"18933394":0.6315789473684211,"644942":0.490566037735849,"76616":0.4,"1491309":0.5384615384615384,"8973731":0.6333333333333333,"34076":0.3888888888888889,"20977375":0.606896551724138};finalScore=0.606896551724138;split=2;dataset=birds;algorithm=smac
trace={"9099475":0.6625429553264606};finalScore=0.6625429553264606;split=1;dataset=business1;algorithm=bohb
trace={"59868950":0.0};finalScore=0.0;split=1;dataset=education1;algorithm=random
trace={"3614223":0.4244558258642766,"5897136":0.527542372881356};finalScore=0.527542372881356;split=0;dataset=computers1;algorithm=bohb
trace={"14216506":0.27728337236533956,"165028":0.27874237447207884,"20629474":0.2783985102420857};finalScore=0.2783985102420857;split=2;dataset=bibtex;algorithm=ggp
trace={"45666074":0.5547798066595059,"3614223":0.43650535888275416};finalScore=0.5547798066595059;split=1;dataset=computers1;algorithm=hb
trace={"19461":0.04836093402240749};finalScore=0.04836093402240749;split=1;dataset=bookmarks;algorithm=smac
trace={"10054":0.7064220183486237,"11622":0.7207207207207207,"225963":0.653386454183267,"2147194":0.7058823529411764,"2124":0.6008230452674896,"1614":0.0};finalScore=0.7058823529411764;split=1;dataset=emotions;algorithm=bf
trace={"90370":0.50561797752809,"175553":0.6721311475409837,"96470":0.5625,"133141":0.6425339366515838,"61558800":0.7148288973384029,"8067846":0.685483870967742};finalScore=0.7148288973384029;split=0;dataset=emotions;algorithm=random
trace={"5854712":0.6022514071294559,"523794":0.5766634522661523,"374018":0.5603686635944701,"28361":0.562753036437247};finalScore=0.6022514071294559;split=0;dataset=enron-f;algorithm=bf
trace={"68966856":0.4785362420830401,"27769564":0.42893081761006285,"49327":0.4270440251572328};finalScore=0.4785362420830401;split=2;dataset=computers1;algorithm=hb
trace={"6325125":0.28498727735368956,"13208":0.19033078880407125,"29701997":0.43460559796437664};finalScore=0.43460559796437664;split=7;dataset=arts1;algorithm=hb
trace={"73008746":0.629874025194961,"12873559":0.5287990196078433,"72603038":0.6279904306220095};finalScore=0.629874025194961;split=4;dataset=computers1;algorithm=bf
trace={"1565904":0.05252328756874042};finalScore=0.05252328756874042;split=4;dataset=bookmarks;algorithm=hb
trace={"15218505":0.1021820117083555,"18013755":0.24772190347620657};finalScore=0.24772190347620657;split=0;dataset=education1;algorithm=bohb
trace={"10229":0.0,"586638":0.47787610619469023,"29575":0.4727272727272727,"1939332":0.5371428571428571,"54348":0.4727272727272727,"57741":0.42592592592592593,"19844099":0.5599999999999999};finalScore=0.5599999999999999;split=3;dataset=birds;algorithm=smac
trace={"3611348":0.19601990049751244,"11411401":0.2243966079582518};finalScore=0.2243966079582518;split=6;dataset=arts1;algorithm=bohb
trace={"37331":0.12345679012345678,"12634739":0.5210084033613446,"395343":0.42372881355932207,"7953204":0.46153846153846156};finalScore=0.5210084033613446;split=6;dataset=birds;algorithm=random
trace={"66014890":0.477656778069846,"1809404":0.0,"4196359":0.44677935130196433,"50922288":0.45214692188308325,"20659175":0.47341954022988497};finalScore=0.477656778069846;split=9;dataset=arts1;algorithm=bf
trace={"219363":0.6376811594202899,"60260":0.5906735751295337,"374064":0.635593220338983,"2537":0.6303501945525293,"2030":0.5045045045045045,"44031":0.6464646464646464};finalScore=0.635593220338983;split=2;dataset=emotions;algorithm=bf
trace={"8940960":0.6032028469750891};finalScore=0.6032028469750891;split=0;dataset=enron-f;algorithm=random
trace={"84995752":0.29581395348837214,"34814666":0.1236559139784946,"13080410":0.0};finalScore=0.29581395348837214;split=7;dataset=bibtex;algorithm=random
trace={"57310589":0.6695945945945946,"54460145":0.6662120695533583};finalScore=0.6695945945945946;split=4;dataset=business1;algorithm=random
trace={"57600718":0.6472213693583051,"1784776":0.34206896551724136,"35613980":0.5507900677200903,"6751299":0.5634451019066404,"45584892":0.5964214711729622};finalScore=0.6472213693583051;split=0;dataset=entertainment1;algorithm=bf
trace={"7937912":0.2887181560857259,"8217951":0.2771474878444084,"9024806":0.7336139506915214};finalScore=0.7336139506915214;split=5;dataset=business1;algorithm=bf
trace={"7961338":0.21947602570439942,"17751819":0.42333019755409224,"1808637":0.048212133386902375,"13338822":0.2334593572778828};finalScore=0.42333019755409224;split=5;dataset=bibtex;algorithm=bohb
trace={"56566553":0.21621621621621623,"35021437":0.047047047047047055};finalScore=0.21621621621621623;split=8;dataset=arts1;algorithm=random
trace={"61152039":0.09239293201557354};finalScore=0.09239293201557354;split=5;dataset=bookmarks;algorithm=random
trace={"22493":0.4244558258642766};finalScore=0.4244558258642766;split=0;dataset=computers1;algorithm=smac
trace={"7637":0.1843828715365239,"45950850":0.26365054602184085};finalScore=0.26365054602184085;split=5;dataset=arts1;algorithm=smac
trace={"4844041":0.5964912280701754,"474086":0.48520710059171596,"12882":0.4337349397590362,"15488362":0.5981308411214952,"13163":0.4946236559139785,"91981":0.45833333333333337,"14141":0.4565217391304348};finalScore=0.5981308411214952;split=5;dataset=birds;algorithm=hb
trace={"62306":0.05089798047544527};finalScore=0.05089798047544527;split=2;dataset=bookmarks;algorithm=smac
